"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO",220940,6244,6007,2976,3031,1547,3099,1361,752,1574,705,NA,0.584,NA,NA,75,71,71,2,24,20,15,10,3,1,0,0,73,18.5,23,27,23.6,6.52,1,7,34,0,1,6,5,0,0,70,0,22,53,26,49,73,2,0,0,0,75,0,0,75,0,0,38,39,40,38.77,1.47,0,29,5,18,21,75,0,25,50,74,1,0,17,6,15,1,28,0,0,2,0,6,75,0,0,0,0,44,31,5,0,0,70,0,4,65,6,2997,3260,3635,3300.99,475.63,3,60,10,1,74,9.28,0.88,0,75,41,0,0,3,38,2,6,21,4,5,17,24,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,4.316,NA,47.65,6.57,1333.33,127.06,63.53,0,0,0,0
2015,"MUNICIPIO",220945,2115,2059,1023,1036,649,1030,380,323,514,199,NA,0.619,NA,NA,42,27,27,0,9,9,11,7,5,1,0,0,42,21,26.5,30.75,26.05,6.9,0,0,10,0,2,1,2,1,0,36,1,3,38,14,28,38,4,0,0,1,36,0,4,37,0,4,39,40,41,39.41,2.54,0,10,7,3,18,42,0,26,16,40,1,1,12,1,13,0,6,0,0,4,1,4,42,0,0,0,0,26,16,2,1,0,36,1,1,36,5,3185,3447.5,3738.75,3429.52,556.64,0,27,8,0,39,9.79,0.47,0,41,9,0,0,0,9,0,1,7,0,1,8,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,NA,81.71,4.26,0,0,0,23.81,23.81,0,23.81
2015,"MUNICIPIO",220950,3720,3648,1851,1797,902,1899,847,423,922,452,NA,0.613,NA,NA,42,39,39,1,12,13,9,6,1,0,0,0,41,18.25,23,26,23.1,5.81,0,0,10,0,1,6,3,0,0,39,0,15,27,22,20,42,0,0,0,0,41,0,1,41,0,1,38,39,40,38.81,1.4,0,11,2,2,26,41,1,22,20,40,0,1,18,2,11,1,7,0,0,0,1,1,40,1,1,0,0,19,23,3,0,0,39,0,1,40,1,2958.75,3310,3555,3258.69,395.95,2,37,2,0,40,9.4,0.74,0,41,24,0,0,1,23,2,4,5,2,10,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.037,NA,45.55,6.45,0,0,0,0,0,0,0
2015,"MUNICIPIO",220955,4371,4313,2240,2073,1107,2309,897,541,1091,441,NA,0.596,NA,NA,71,52,52,1,14,23,10,13,9,1,0,0,70,20,24,31,25.61,6.82,0,9,25,0,1,2,4,2,0,65,0,27,43,32,39,71,0,0,0,0,68,0,3,68,0,3,38,39,40,39.24,1.33,0,14,0,6,49,71,0,23,48,71,0,0,26,5,21,2,16,0,0,0,0,1,71,0,0,0,0,35,36,4,2,0,65,0,3,67,1,3000,3250,3477.5,3229.49,359.75,4,62,4,0,57,9.77,0.42,0,71,29,0,0,1,28,0,1,16,1,10,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,NA,65.08,6.63,0,0,0,0,0,0,0
2015,"MUNICIPIO",220960,2920,3069,1500,1569,685,1473,911,340,760,469,NA,0.61,NA,NA,28,16,16,0,2,6,9,7,3,1,0,0,28,23,28,31.75,28.11,6.49,0,5,5,0,1,3,5,1,0,20,0,6,22,7,21,28,0,0,1,1,23,0,1,25,0,1,38,39,40,38.31,3.6,0,6,0,1,13,28,0,15,13,28,0,0,4,0,7,2,10,0,0,0,0,3,28,0,0,0,0,19,9,5,1,0,20,0,5,22,1,2680,3070,3315,2880.54,849.79,6,19,1,1,27,9.43,1.53,3,25,18,0,0,2,16,0,1,6,3,6,12,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,NA,36.84,6.16,0,0,0,35.71,35.71,0,35.71
2015,"MUNICIPIO",220965,5786,5567,2832,2735,1693,2902,972,824,1413,498,NA,0.485,NA,NA,55,51,51,0,14,14,11,11,2,3,0,0,55,19.5,24,30,25.38,6.72,3,5,30,0,0,1,29,1,0,25,0,20,35,22,33,55,0,0,0,0,54,0,1,54,0,1,38.5,39,40,39.13,1.47,0,21,1,4,29,55,0,27,28,50,4,0,19,2,14,4,8,0,4,0,0,3,55,0,0,0,0,26,29,29,1,0,25,0,3,48,4,2810,3120,3392.5,3141.73,526.32,8,41,6,1,51,9.4,0.91,0,55,41,0,0,3,38,0,4,21,1,12,24,17,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,NA,38.92,7.09,0,0,0,36.36,18.18,18.18,36.36
2015,"MUNICIPIO",220970,6329,6298,3190,3108,1803,3042,1453,892,1452,764,NA,0.57,NA,NA,90,70,70,1,34,14,26,9,4,2,0,0,89,18,22,28,23.31,6.5,0,8,43,0,1,4,3,7,1,71,0,44,43,46,44,90,0,0,1,0,81,0,5,82,0,5,38,39,40,39.05,2.61,0,26,10,16,34,87,3,51,39,87,1,0,37,2,24,4,12,0,1,0,0,5,89,0,1,0,0,47,43,3,7,1,72,0,7,78,5,2892.5,3266,3541.25,3201.52,569.91,10,65,9,1,89,9.47,0.88,2,86,45,0,0,7,38,3,4,14,5,12,25,20,3,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492,NA,61.98,7.11,0,0,0,22.22,22.22,0,22.22
2015,"MUNICIPIO",220975,2960,2825,1464,1361,903,1403,519,455,640,266,NA,0.56,NA,NA,25,9,9,0,2,13,4,6,0,0,0,0,25,22,24,29,25.48,4.85,1,2,7,0,0,2,0,4,0,21,0,12,13,7,18,25,0,0,0,0,24,0,1,24,0,1,38,39,40,38.88,1.99,0,8,1,6,10,25,0,20,5,23,1,1,6,0,10,0,3,1,0,0,1,4,25,0,0,0,0,13,12,0,4,0,21,0,1,21,3,2950,3400,3840,3419.6,616.66,1,17,7,0,9,9.89,0.33,0,25,12,0,0,2,10,0,1,3,0,6,7,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39.06,4.05,0,0,0,40,40,0,40
2015,"MUNICIPIO",220980,4903,4754,2353,2401,1374,2451,929,675,1248,478,NA,0.616,NA,NA,81,55,55,1,19,28,23,7,2,1,0,0,80,20,22,27,23.46,5.31,0,6,16,0,6,3,8,4,1,64,0,25,54,38,43,77,4,0,0,2,76,0,3,78,0,3,38,39,40,38.22,2.41,0,22,7,11,32,80,1,42,39,72,2,0,20,8,17,4,8,1,1,4,0,12,80,0,1,0,0,44,37,8,4,1,64,0,10,68,3,2825,3100,3440,3099.14,540.13,3,66,8,0,78,9.68,0.61,0,80,16,0,0,2,14,0,3,4,1,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432,NA,64.9,3.26,0,0,0,0,0,0,0
2015,"MUNICIPIO",220985,4523,4445,2188,2257,1192,2155,1098,572,1117,568,NA,0.559,NA,NA,52,52,52,0,12,13,11,11,3,2,0,0,52,20,25,30,25.52,6.63,1,10,17,0,2,4,6,0,0,46,0,13,39,21,31,52,0,0,0,0,52,0,0,52,0,0,38,39,40,38.85,1.24,0,17,10,8,16,52,0,23,29,50,1,1,16,4,16,2,11,0,1,0,1,1,52,0,0,0,0,25,27,6,0,0,46,0,2,49,1,2994.5,3199,3442.5,3229.13,399.19,4,43,5,1,51,9.31,1.02,1,51,36,0,0,2,34,0,9,13,2,10,21,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,NA,46.55,7.96,0,0,0,0,0,0,0
2015,"MUNICIPIO",220987,5898,5608,2805,2803,1820,2775,1013,905,1387,511,NA,0.515,NA,NA,90,72,72,1,21,24,20,17,5,2,0,0,89,20,24,30,24.77,6.58,2,18,41,0,3,6,7,1,1,71,0,34,54,34,56,86,4,0,0,0,85,0,5,85,0,5,38,39,40,38.76,2.13,0,34,13,10,32,86,4,63,27,82,6,0,23,2,31,1,15,3,0,4,0,9,88,0,2,0,0,47,43,7,1,1,71,0,3,86,1,2943,3222.5,3500,3219.53,403.82,4,70,9,0,90,9.73,0.61,0,90,23,0,0,3,20,0,4,7,4,5,12,11,3,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,64.89,3.9,1111.11,144.2,72.1,11.11,11.11,0,11.11
2015,"MUNICIPIO",220990,6081,6157,3012,3145,1604,2926,1627,814,1505,826,NA,0.582,NA,NA,56,32,32,0,8,14,17,8,6,2,1,0,56,21.75,26,31,26.59,7.03,1,8,14,0,1,2,4,5,0,46,0,18,36,23,33,56,0,0,0,2,48,0,4,50,0,4,38,39,40,38.85,2.33,0,12,4,2,33,50,6,25,31,54,1,0,13,6,7,14,8,0,1,0,0,4,52,3,1,0,0,26,30,4,5,0,46,0,3,50,3,2910,3205,3511.25,3217.29,526.71,4,45,4,1,37,9.55,0.89,3,53,31,0,0,6,25,1,7,12,1,4,18,13,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.605,NA,37.21,5.1,0,0,0,17.86,17.86,0,17.86
2015,"MUNICIPIO",220995,4747,4651,2284,2367,1333,2398,920,658,1216,493,NA,0.559,NA,NA,73,68,68,1,17,27,13,11,4,0,0,0,72,20,23,28,23.6,5.75,0,5,19,0,3,3,5,5,0,63,0,25,47,30,43,72,1,0,0,0,70,0,3,70,0,3,38,39,40,38.82,1.9,0,25,2,9,35,73,0,34,39,70,1,2,21,5,21,1,13,1,0,1,2,8,73,0,0,0,0,35,38,5,5,0,63,0,6,61,6,3050,3325,3670,3311.4,571.41,4,56,11,0,73,9.4,0.74,1,72,32,0,0,6,26,2,4,16,1,3,19,13,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.738,NA,60.03,6.74,0,0,0,13.7,13.7,0,13.7
2015,"MUNICIPIO",220997,7755,7336,3695,3641,2304,3664,1368,1101,1831,709,NA,0.523,NA,NA,147,134,134,2,35,43,32,26,7,2,0,0,145,19.5,24,29,24.59,6,3,22,69,0,0,6,17,7,1,119,0,40,106,53,94,145,2,0,0,2,131,0,14,133,0,14,38,39,40,38.91,2.18,0,45,8,18,75,144,3,87,60,142,4,0,45,4,45,8,30,0,3,2,0,9,144,1,2,0,0,82,65,17,7,1,119,0,14,125,8,2900,3200,3500,3177.65,540.3,9,120,12,2,143,9.16,0.81,1,145,32,0,0,5,27,0,2,13,4,8,13,19,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,80.28,4.13,0,0,0,6.8,6.8,0,6.8
2015,"MUNICIPIO",221000,20146,19548,9584,9964,5527,10472,3549,2719,5365,1880,NA,0.645,NA,NA,346,320,320,5,99,91,78,45,21,7,0,0,341,19,23.5,29,24.27,6.48,4,14,102,0,7,33,33,21,0,286,0,179,166,140,206,340,6,0,0,3,339,0,4,342,0,4,39,39,40,39.01,1.55,0,103,14,33,188,49,297,130,216,333,8,0,110,15,101,6,84,4,4,6,0,13,346,0,0,0,0,176,170,33,21,0,286,0,27,305,14,2852.5,3140,3450,3137.87,471.19,36,284,20,2,341,9.45,0.74,1,345,115,0,0,13,102,6,18,43,13,22,65,50,8,0,2,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,17.42,16,64.49,5.71,289.02,18.64,18.64,5.78,2.89,2.89,5.78
2015,"MUNICIPIO",221005,5246,5148,2653,2495,1338,2879,931,660,1388,447,NA,0.565,NA,NA,81,76,76,0,17,18,19,17,5,5,0,0,81,20,26,31,26.41,6.88,4,15,27,0,1,7,14,0,0,65,0,28,53,34,47,81,0,0,0,1,78,0,2,79,0,2,38,39,40,38.74,2.25,0,8,10,13,48,81,0,37,44,79,2,0,28,1,27,0,13,1,1,0,0,10,81,0,0,0,0,36,45,14,0,0,65,0,7,67,7,2900,3200,3600,3191.11,612.52,6,64,10,1,80,9.52,1.04,0,81,21,0,0,4,17,0,4,3,4,6,12,9,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.005,NA,58.36,4,0,0,0,24.69,24.69,0,24.69
2015,"MUNICIPIO",221010,3697,3700,1885,1815,1124,1767,809,531,871,413,NA,0.573,NA,NA,40,38,38,0,14,7,8,8,3,0,0,0,40,18,21.5,30,24.1,6.93,0,2,9,0,2,5,7,2,0,30,0,20,20,19,21,40,0,0,1,0,37,0,2,38,0,2,38,39,39,38.3,2.58,0,10,3,4,23,37,3,20,20,38,2,0,10,5,6,4,8,1,1,0,0,5,40,0,0,0,0,19,21,7,2,0,30,0,2,36,2,3020,3256,3443.75,3194.93,620.55,2,32,6,0,40,9.35,0.89,0,40,20,0,0,3,17,0,2,9,1,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577,NA,45.92,5.41,0,0,0,0,0,0,0
2015,"MUNICIPIO",221020,6610,6591,3281,3310,1719,3403,1469,844,1705,761,NA,0.552,NA,NA,91,89,89,1,21,19,24,15,11,0,0,0,90,20,25,30,25.56,6.35,1,20,37,0,0,6,12,1,0,77,0,12,79,33,58,91,0,0,0,1,84,0,6,85,0,6,38,39,40,38.75,1.88,0,19,12,19,40,91,0,26,65,89,2,0,25,3,22,6,25,0,2,0,0,8,91,0,0,0,0,49,42,12,1,0,77,0,4,82,5,2995,3178,3500,3225.25,461.6,1,80,10,2,89,9.29,1.04,0,91,49,0,0,6,43,1,2,15,7,18,25,24,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2.584,NA,53.37,7.41,1098.9,58.65,58.65,10.99,10.99,0,10.99
2015,"MUNICIPIO",221030,6244,5675,2829,2846,1428,2957,1290,694,1488,664,NA,0.594,NA,NA,86,73,73,0,24,19,13,19,10,1,0,0,86,19,25,31,25.67,6.98,0,10,27,0,3,6,15,2,0,69,0,21,65,41,45,80,6,0,0,2,83,0,1,85,0,1,38,39,39,38.44,1.84,0,16,8,6,50,86,0,30,56,78,7,0,26,8,15,2,18,3,1,6,0,6,86,0,0,0,0,50,36,15,2,0,69,0,6,74,6,2937.5,3250,3519.5,3238.47,568.43,1,68,11,4,82,9.14,1.16,0,86,54,0,0,5,49,1,7,21,5,15,37,17,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602,NA,57.8,8.65,0,0,0,23.26,23.26,0,23.26
2015,"MUNICIPIO",221035,4493,4427,2266,2161,1035,2315,1077,470,1135,556,NA,0.595,NA,NA,45,35,35,2,11,15,4,5,7,1,0,0,43,18,22,31,24.33,7.76,0,3,15,0,2,1,4,1,0,40,0,18,27,24,21,45,0,0,0,0,41,0,2,41,0,2,38,39,40,38.88,1.59,0,9,1,1,34,45,0,17,28,43,1,1,16,3,12,0,7,0,1,0,1,3,45,0,0,0,0,25,20,4,1,0,40,0,4,38,3,2800,3200,3600,3161.18,624.15,5,30,6,0,39,9.28,0.65,0,45,27,0,0,2,25,0,4,10,5,6,11,16,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,NA,39.65,6.01,0,0,0,22.22,22.22,0,22.22
2015,"MUNICIPIO",221037,2595,2561,1262,1299,708,1290,563,357,655,287,NA,0.554,NA,NA,29,27,27,0,4,5,6,4,9,1,0,0,29,23,29,36,29.17,7.34,1,4,4,0,1,9,8,0,0,21,0,8,21,11,18,29,0,0,0,1,26,0,2,27,0,2,38,39,40,38.66,2.78,0,8,4,6,9,28,1,15,14,24,3,1,7,3,8,2,3,0,3,0,1,1,28,0,1,0,0,16,13,8,0,0,21,0,4,24,1,3195,3300,3500,3179.28,630.69,1,25,3,1,27,8.75,1.86,1,28,16,0,0,2,14,0,0,4,3,7,8,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,NA,44.27,6.17,0,0,0,34.48,34.48,0,34.48
2015,"MUNICIPIO",221038,2409,2110,1050,1060,523,1049,538,238,541,281,NA,0.563,NA,NA,25,12,12,0,4,4,5,10,2,0,0,0,25,23,29,30,27,6.45,0,5,10,0,2,1,5,4,0,15,0,5,20,10,15,25,0,0,0,0,25,0,0,25,0,0,39,39,40,38.92,1.71,0,5,2,6,2,25,0,9,16,23,0,0,9,0,6,0,7,0,0,0,0,1,25,0,0,0,0,10,15,5,4,0,15,0,2,19,4,2830,3200,3500,3213,557.08,4,17,4,0,25,9.6,0.76,0,23,15,0,0,0,15,0,1,8,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,46.21,6.23,0,0,0,0,0,0,0
2015,"MUNICIPIO",221039,2993,2976,1546,1430,966,1441,569,470,672,288,NA,0.535,NA,NA,37,34,34,3,8,14,8,3,1,0,0,0,34,19,22,26,22.54,5.86,0,1,23,0,0,0,3,3,0,31,0,20,17,15,22,37,0,0,0,1,35,0,1,36,0,1,38,39,40,38.41,2.05,0,14,4,2,15,37,0,16,21,37,0,0,9,3,13,2,6,0,0,0,0,4,37,0,0,0,0,19,18,3,3,0,31,0,3,32,2,2930,3100,3550,3173.38,568,1,31,4,0,37,9.32,0.91,1,36,14,0,0,2,12,1,1,8,0,2,7,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,55.06,4.68,0,0,0,27.03,27.03,0,27.03
2015,"MUNICIPIO",221040,18105,18134,9219,8915,5102,9247,3785,2434,4559,1922,NA,0.556,NA,NA,272,186,186,2,65,81,65,33,23,3,0,0,270,20,23.5,28,24.66,6.32,3,43,109,0,3,7,13,5,1,239,0,97,169,102,170,266,6,0,3,3,244,0,21,250,0,21,38,39,40,38.47,2.95,0,61,14,18,149,156,116,187,85,254,13,1,75,10,80,31,19,6,4,6,1,35,262,9,1,0,0,141,131,13,5,1,239,0,17,234,21,3000,3327.5,3646.25,3255.66,607.01,11,193,48,4,241,9.63,0.98,1,269,92,0,0,8,84,2,16,28,6,32,58,34,3,0,9,9,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.854,NA,59.66,5.08,0,0,0,33.09,33.09,0,33.09
2015,"MUNICIPIO",221050,13994,13639,6822,6817,4007,6855,2777,1895,3433,1489,NA,0.595,NA,NA,223,139,139,4,58,52,55,37,13,3,1,0,219,19,24,29,24.65,6.45,6,18,94,0,6,8,19,14,3,166,0,54,165,76,147,221,2,1,3,6,197,0,13,207,0,13,38,39,40,38.42,3.1,0,55,21,29,80,180,43,129,94,204,5,0,45,9,60,11,45,2,3,2,0,29,221,0,0,2,0,113,109,19,14,3,167,0,16,188,19,2970,3300,3638,3268.95,625.74,8,165,36,4,200,9.58,1.12,1,210,93,0,0,7,86,0,11,46,11,18,48,45,1,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,NA,64.96,6.65,0,0,0,22.42,22.42,0,22.42
2015,"MUNICIPIO",221060,33802,32327,15897,16430,8699,18016,5612,4282,9225,2923,NA,0.661,NA,NA,573,367,367,7,135,159,151,87,28,6,0,0,566,20,24,29,24.42,6.11,4,54,155,0,25,56,45,37,4,480,0,165,400,256,317,571,2,0,2,2,541,0,24,545,0,24,38,39,39,38.41,2.04,0,120,62,73,298,45,528,150,423,529,23,20,202,14,134,9,122,7,15,2,20,44,572,1,0,0,0,296,277,45,37,4,480,0,29,522,22,2950,3214,3500,3210.41,494.24,30,466,61,4,397,9.22,0.85,6,565,185,0,0,27,158,5,23,66,20,44,97,88,13,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96,NA,62.11,5.47,0,0,0,6.98,6.98,0,6.98
2015,"MUNICIPIO",221062,3455,3560,1889,1671,1155,1796,609,545,834,292,NA,0.536,NA,NA,61,10,10,1,13,23,11,9,2,2,0,0,60,20,22,28,24.15,6.35,0,12,23,0,0,3,8,4,0,48,0,22,39,17,44,61,0,0,0,1,50,0,9,51,0,9,38,39,41,39.05,2.55,0,27,6,4,22,58,3,41,20,59,0,0,13,2,21,1,15,0,0,0,0,6,58,0,1,2,0,32,29,8,4,0,49,0,2,58,1,2960,3150,3450,3179.48,372.41,5,48,5,1,13,9.64,1.34,0,60,11,0,0,1,10,1,2,0,1,6,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,73.14,3.18,0,0,0,0,0,0,0
2015,"MUNICIPIO",221063,4209,4116,2151,1965,1154,2175,787,565,1023,377,NA,0.562,NA,NA,58,42,42,1,12,16,16,10,3,0,0,0,57,20,24.5,29,24.78,5.73,0,3,13,0,6,7,9,4,0,43,0,17,40,20,38,57,0,0,0,1,53,0,3,54,0,3,38,39,40,38.84,1.94,0,11,2,7,34,58,0,19,39,54,2,0,16,1,16,2,17,2,0,0,0,1,58,0,0,0,0,32,26,9,4,0,43,0,4,47,7,3068.75,3416,3645,3357.74,556.35,3,43,9,0,52,9.56,0.67,1,56,15,0,0,2,13,0,2,8,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916,NA,56.7,3.56,0,0,0,0,0,0,0
2015,"MUNICIPIO",221065,9854,9619,4972,4647,2526,4926,2167,1162,2418,1067,NA,0.581,NA,NA,110,31,31,2,22,41,22,15,7,1,0,0,108,20,24,29,24.31,6.1,1,12,43,0,3,4,8,1,0,96,0,24,84,39,71,110,0,0,0,0,102,0,5,102,0,5,38,39,40,39,1.65,0,27,10,16,41,110,0,63,47,104,2,0,32,1,40,5,15,2,0,0,0,9,54,56,0,0,0,53,57,8,1,0,96,0,9,93,8,2950,3250,3577.5,3261.56,493.57,6,89,11,3,51,9.28,1.94,2,108,48,0,0,6,42,2,8,18,4,10,30,18,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,45.49,4.87,0,0,0,9.09,9.09,0,9.09
2015,"MUNICIPIO",221070,14411,14180,7078,7102,4478,7273,2429,2167,3675,1260,NA,0.575,NA,NA,235,212,212,1,49,71,55,33,18,6,2,0,234,20,24,29.5,25.3,6.83,7,37,104,0,9,16,26,9,3,196,0,50,185,84,151,232,3,0,1,0,213,0,21,214,0,21,38,39,40,38.83,2.39,0,42,17,33,140,43,192,129,106,227,4,4,60,11,95,6,27,1,2,3,4,26,189,44,2,0,0,102,133,26,9,3,196,0,19,201,15,3000,3300,3600,3252.13,534.62,17,176,25,1,233,9.73,0.85,3,232,83,0,0,9,74,1,11,41,3,18,53,30,4,0,3,3,0,0,1,1,0,0,2,0,2,1,0,0,1,0,2,1,0,1,1,0,0,0,7.87,NA,63.95,5.76,851.06,54.42,54.42,12.77,12.77,0,12.77
2015,"MUNICIPIO",221080,12424,12077,6090,5987,3172,6385,2520,1511,3167,1309,NA,0.627,NA,NA,174,152,152,0,33,50,42,38,10,1,0,0,174,20,25,30,25.37,5.88,2,20,63,0,9,16,15,12,0,143,0,40,130,66,108,170,4,0,0,1,164,0,9,165,0,9,38,39,40,39.03,1.78,0,36,6,11,115,79,95,86,88,165,4,2,43,14,57,9,26,2,2,4,2,12,171,0,3,0,0,87,87,15,12,0,143,0,13,146,15,2900,3260,3597.5,3247.41,569.96,16,126,25,5,167,9.59,1.06,0,170,93,0,0,9,84,4,12,39,8,21,57,36,2,0,5,5,0,0,0,2,0,0,3,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,8.638,NA,54.94,7.49,574.71,31.58,31.58,28.74,28.74,0,28.74
2015,"MUNICIPIO",221090,4512,4522,2301,2221,1309,2238,975,626,1086,509,NA,0.561,NA,NA,50,49,49,0,15,18,8,5,4,0,0,0,50,19,21.5,27,23.62,6.1,2,5,25,0,0,4,3,4,0,42,0,23,27,18,32,50,0,0,0,0,48,0,1,48,0,1,39,39,40,39.12,1.38,0,16,2,6,25,49,1,26,24,47,1,1,13,3,19,2,8,1,0,0,1,2,50,0,0,0,0,29,21,4,4,0,42,0,2,48,0,2900,3162.5,3500,3202.5,404.43,4,42,3,0,50,9.58,0.61,0,50,30,0,0,4,26,1,2,18,2,3,14,16,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2.051,NA,46.04,6.65,2000,92.08,92.08,0,0,0,0
2015,"MUNICIPIO",221093,6545,6229,3099,3130,1460,3357,1412,705,1723,702,NA,0.586,NA,NA,77,75,75,0,18,12,27,15,4,1,0,0,77,20,27,30,25.83,6.33,0,9,24,0,4,9,20,2,0,55,0,12,64,31,46,77,0,0,1,0,73,0,3,74,0,3,38,39,39,38.56,2.02,0,17,9,13,37,77,0,17,60,74,2,1,22,4,16,4,22,0,2,0,1,6,77,0,0,0,0,39,38,20,2,0,55,0,3,72,2,3000,3290,3570,3262.9,526.06,4,68,5,0,77,9.34,0.87,0,77,38,0,0,3,35,1,7,16,1,10,19,19,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,44.69,5.81,0,0,0,12.99,12.99,0,12.99
